PersonID,Name,Birthdate,Last 4 SSN,Total Sales,Gender,Largest Purchase,Favorite Book ID
6378,"Heathcote, Robyn Y",9/25/1986,0635,11.06,Female,727.53,59
6379,"Cole, Burley D",2/7/1997,4967,827.63,Male,462.39,3
6380,"Weissnat, Layne W",9/6/1973,3835,431.76,Female,684.49,3
6381,"Deckow, Marlee N",2/10/1981,7593,65.93,Female,960.18,29
6382,"DuBuque, Doris A",3/28/1988,2568,988.41,Female,538.48,48
6383,"Yost, Warren K",3/31/1972,0989,733.89,Female,455.95,3
6384,"Vandervort, Alicia J",7/5/1979,3335,102.13,Male,965.96,34
6385,"Zemlak, Mohammad F",4/12/1972,2673,804.07,Male,65.90,57
6386,"Hand, Elwyn N",11/11/1983,8072,928.04,Female,963.70,97
6387,"Jacobs, Khalil F",5/23/1954,1901,978.59,Male,821.19,82
6388,"Walter, Archibald Y",12/23/1993,4254,651.52,Female,189.78,2
6389,"Nader, Kacey L",8/20/1964,2744,933.14,Male,243.71,4
6390,"VonRueden, Garry K",1/27/1956,5035,127.97,Male,744.44,82
6391,"Cremin, Elnora X",7/4/1986,9810,481.17,Female,897.70,83
6392,"Reilly, Opal T",11/28/1958,0168,341.87,Female,994.88,5
6393,"Torphy, Florine B",2/1/1972,8473,226.08,Male,964.62,26
6394,"Streich, Miller G",11/4/1975,0487,249.18,Female,942.66,57
6395,"Sporer, Wilfrid Z",3/21/1970,0191,177.82,Female,23.89,89
6396,"Conroy, Rhea J",5/13/1976,0818,119.66,Female,282.51,30
6397,"Bergnaum, Thora A",8/16/1954,3554,738.63,Male,713.75,63
6398,"Glover, Cayla S",8/30/1982,7602,87.83,Male,776.06,85
6399,"Kirlin, Rosina G",8/1/1976,2204,433.57,Male,450.33,71
6400,"Batz, Doug S",12/25/1990,6146,338.23,Female,881.65,35
6401,"Osinski, Ike L",8/19/1955,1349,27.98,Male,381.49,79
6402,"Greenfelder, Frances J",7/2/1962,0281,445.15,Male,703.88,32
6403,"Streich, Lyla P",3/24/1996,1114,595.67,Female,648.04,19
6404,"Grimes, Zechariah N",10/15/1967,3641,619.24,Female,577.83,91
6405,"Raynor, Aryanna O",10/30/1993,9355,396.02,Female,942.46,45
6406,"Ondricka, Craig X",3/27/1958,3650,954.92,Female,196.83,85
6407,"Hyatt, Rudy K",10/6/1970,8641,605.69,Female,484.53,30
6408,"Toy, Cathy J",4/19/1958,9328,593.87,Male,426.42,15
6409,"Hermiston, Gust Z",1/6/1996,1449,925.00,Male,822.38,60
6410,"O'Connell, Nia I",10/12/1978,4792,32.69,Female,145.65,27
6411,"Braun, Brooks M",11/13/1962,9170,426.61,Male,902.77,70
6412,"Kautzer, Brianne D",12/4/1953,0136,750.33,Male,370.10,85
6413,"Reichert, Sherwood I",4/22/1995,2292,442.33,Male,378.66,64
6414,"Macejkovic, Christine Q",1/13/1955,4064,394.56,Male,77.10,30
6415,"Thompson, Jaquelin V",8/12/1985,2732,176.34,Male,528.69,97
6416,"Torphy, Karli Z",5/15/1958,8377,343.19,Female,203.88,64
6417,"Pouros, Araceli V",1/30/1978,2097,882.66,Female,519.18,44
6418,"Hirthe, Juliana Z",4/5/1994,3535,942.79,Female,374.61,86
6419,"Kozey, Ilene V",8/14/1998,7056,793.42,Male,783.01,67
6420,"Stanton, Vidal O",3/29/1971,5034,689.90,Female,585.06,28
6421,"Kerluke, Eugene J",8/6/1995,5316,556.03,Female,494.90,9
6422,"Balistreri, Terry V",9/10/1991,4708,699.47,Female,815.72,72
6423,"Kuhn, Brianne Y",7/20/1999,9928,128.64,Female,801.63,77
6424,"White, Elroy U",6/7/1969,6942,575.08,Female,526.62,8
6425,"Lowe, Verdie J",2/6/1977,0807,107.72,Male,500.00,52
6426,"Thompson, Aylin Y",10/16/1982,1923,908.21,Female,754.09,80
6427,"Sauer, Jacky C",4/3/1962,7934,715.35,Female,907.62,30
6428,"Kunde, Loyce S",1/28/1980,0956,388.58,Male,481.23,78
6429,"Kautzer, Aliya L",3/22/1988,4675,338.75,Male,76.34,44
6430,"Schumm, Geoffrey C",8/26/1973,3557,876.36,Female,191.43,8
6431,"Stehr, Axel Z",12/1/1975,9495,265.96,Male,48.68,63
6432,"Lubowitz, Chelsie I",10/8/1960,0098,691.37,Male,616.88,75
6433,"Gerlach, Bradly M",11/6/1967,7457,139.86,Female,122.52,28
6434,"Reinger, Sydni J",8/25/1993,5517,957.31,Male,64.37,34
6435,"Tromp, Shanna V",12/15/1989,1833,248.87,Male,543.76,38
6436,"Kertzmann, Jerrod Q",7/2/1975,3293,353.36,Male,253.42,9
6437,"Gottlieb, Emmanuelle J",2/7/1996,4862,577.50,Male,348.15,94
6438,"Kassulke, Scot V",2/25/1991,9686,116.43,Male,872.51,9
6439,"Wisoky, Otilia O",1/4/1961,2399,471.66,Female,317.60,54
6440,"Gutkowski, Lou G",3/6/1971,7518,655.04,Male,467.59,20
6441,"Stroman, Hunter P",7/7/1997,2263,99.88,Male,319.02,44
6442,"Frami, Dangelo H",3/15/1963,7329,438.57,Female,409.31,37
6443,"Koepp, Marlon B",2/10/1984,5605,226.68,Male,983.01,55
6444,"Hahn, Waylon F",11/24/1988,4894,9.43,Female,138.41,92
6445,"Dickens, Steve H",5/22/1967,6573,942.14,Male,893.19,83
6446,"Gutkowski, Kevin R",8/27/1973,9500,600.69,Male,744.89,19
6447,"Sipes, Adolf V",8/11/1980,4187,965.59,Male,872.92,26
6448,"Gleason, Caleigh S",6/9/1955,0225,866.75,Male,823.11,6
6449,"Hauck, Ova H",11/11/1969,6971,349.75,Female,300.74,48
6450,"Waelchi, Joanne H",12/2/1964,0848,239.53,Male,226.12,46
6451,"Zieme, Krystal L",10/19/1985,8877,46.89,Male,286.07,18
6452,"Dach, Karson Z",2/12/1985,5175,44.57,Female,161.20,71
6453,"Erdman, Ebony O",10/29/1972,6462,301.51,Female,93.00,30
6454,"Parker, Joyce C",10/22/1966,2040,973.24,Female,112.09,52
6455,"Carroll, Hillard T",3/21/1954,2569,500.18,Female,326.76,17
6456,"Mills, Clark N",10/20/1986,6940,253.20,Male,734.51,55
6457,"Lemke, Frances X",4/26/1952,4642,726.29,Male,328.76,75
6458,"Koss, Lavada X",8/15/1997,9048,593.92,Female,573.19,54
6459,"O'Kon, Cornelius C",5/27/1957,2700,731.02,Male,440.52,19
6460,"Kuhlman, Rachel F",10/29/1983,1849,450.97,Female,646.71,56
6461,"Franecki, Jayson F",12/30/1971,2175,247.75,Female,430.80,12
6462,"Pouros, Retha X",1/17/1987,5688,589.65,Female,490.10,92
6463,"Gislason, Jaime C",10/21/1997,8115,194.69,Male,438.07,25
6464,"Huel, Alisa Q",2/15/1953,3160,874.04,Male,937.43,68
6465,"Abshire, Kenyatta E",4/10/1967,2577,764.29,Female,76.65,73
6466,"Borer, Cristina P",9/3/1978,3783,386.96,Female,713.41,4
6467,"Fritsch, Anastacio T",12/15/1976,4421,95.62,Female,41.15,39
6468,"Lynch, Stanton H",5/19/1974,3765,272.17,Male,319.16,41
6469,"Borer, Santos L",5/3/1998,0045,611.06,Male,891.19,59
6470,"Gleason, Rahul R",7/27/1973,3704,193.07,Female,857.20,15
6471,"Stiedemann, Brielle O",1/11/1975,6467,236.89,Female,636.08,28
6472,"Walsh, Kareem O",4/11/1981,1077,799.14,Male,278.90,90
6473,"Bauch, Roscoe K",2/4/1987,8324,926.12,Female,60.90,45
6474,"Turcotte, Barrett K",11/20/1960,1730,902.38,Male,423.06,32
6475,"Bauch, Alvah Y",3/23/1967,3073,341.09,Female,940.11,33
6476,"Ortiz, Damian R",5/4/1980,5186,195.38,Female,327.36,96
6477,"Morissette, Hertha C",10/3/1952,4172,339.29,Female,176.40,87
6478,"Farrell, Marlene Q",11/5/1995,0006,261.50,Male,445.92,82
6479,"Cruickshank, Tyra Z",6/16/1960,6997,375.07,Male,190.93,93
6480,"Mayer, Vince W",3/26/1965,3640,613.32,Female,440.22,38
6481,"Smith, Cole T",8/2/1990,6807,780.70,Female,639.43,58
6482,"Murray, Eunice S",5/11/1986,5286,365.13,Male,747.67,71
6483,"Marks, Robyn L",8/29/1984,5819,687.43,Female,493.00,99
6484,"Mueller, Mikayla E",3/31/1994,2514,942.49,Male,286.49,97
6485,"Reinger, Raymundo U",5/13/1962,5318,417.56,Male,886.68,7
6486,"Wintheiser, Ceasar X",5/3/1956,0923,37.10,Female,306.36,48
6487,"Roob, Theresa V",11/5/1965,8523,456.13,Male,44.61,85
6488,"Fahey, Adaline F",5/11/1950,8634,893.74,Female,721.01,95
6489,"Conn, Elinore K",5/22/1965,3433,304.57,Male,450.83,3
6490,"Cruickshank, Kaitlin W",4/1/1991,5413,986.22,Male,817.61,20
6491,"Bernier, Rozella D",9/29/1956,5138,180.04,Female,950.09,94
6492,"Stroman, Matt N",11/14/1952,2658,90.85,Male,34.82,98
6493,"Lindgren, Arnaldo Q",8/29/1970,2559,473.06,Male,302.48,32
6494,"Rohan, Marcelle S",2/18/1989,7402,730.15,Female,778.88,78
6495,"VonRueden, Princess X",2/12/1962,4579,528.33,Male,384.06,33
6496,"Rodriguez, Caitlyn K",2/20/1995,7589,642.12,Female,681.81,72
6497,"Littel, Raoul J",1/25/1962,3603,123.66,Female,276.65,66
6498,"Bayer, Ardella D",9/12/1962,6717,397.14,Male,149.38,44
6499,"Zieme, Norberto G",7/13/1955,5351,237.38,Male,355.31,16
6500,"Lesch, Jessyca E",1/19/1978,8524,96.27,Male,143.22,33
6501,"Mante, Esperanza T",2/10/1962,3995,114.82,Female,63.50,46
6502,"Rutherford, Kay J",6/22/1957,4445,134.40,Male,338.08,61
6503,"Rodriguez, Rodolfo K",2/2/1983,5310,365.56,Female,507.60,57
6504,"Olson, Maida L",8/4/1988,7526,259.20,Female,133.49,76
6505,"Ullrich, Eliane G",10/24/1979,4385,291.09,Male,364.20,6
6506,"Crooks, Elizabeth Q",12/29/1954,1086,472.82,Male,216.10,89
6507,"Feest, Enid P",11/30/1966,7329,631.28,Female,896.26,33
6508,"Waters, Marguerite X",4/27/1954,2589,917.30,Female,724.28,97
6509,"Borer, Reed A",1/29/1988,6053,4.81,Male,904.28,10
6510,"Pouros, Tomasa Z",10/16/1953,8503,567.56,Male,316.89,81
6511,"Watsica, Aurelie I",2/24/1990,2938,597.54,Male,948.44,32
6512,"Marvin, Janet T",1/11/1952,3111,538.14,Female,114.46,87
6513,"Gulgowski, Giovanni K",10/23/1974,7247,853.62,Male,210.58,98
6514,"Collins, Ariel T",2/1/1959,5297,317.51,Male,170.11,51
6515,"Hackett, Bernice P",12/11/1992,2993,71.24,Female,398.86,6
6516,"Wyman, Cletus S",11/20/1995,0848,558.69,Female,141.02,3
6517,"O'Reilly, Arnulfo C",11/18/1952,9880,476.59,Female,953.95,49
6518,"Denesik, Floy U",9/29/1973,5320,538.07,Male,187.52,69
6519,"Schinner, Bettie S",12/11/1983,0208,604.79,Female,537.01,13
6520,"Ratke, Kennith Q",8/21/1952,5356,143.00,Female,768.90,11
6521,"Daugherty, Riley W",8/17/1958,7092,624.95,Male,50.36,9
6522,"Bashirian, Bessie J",1/11/1970,3480,163.72,Male,184.88,21
6523,"Heidenreich, Carlos M",8/3/1972,0074,3.99,Female,487.60,26
6524,"Dooley, Makenzie B",8/17/1992,5816,306.05,Male,330.84,56
6525,"Stracke, Hannah U",6/22/1987,9138,774.27,Female,332.49,72
6526,"Crooks, Vernon O",6/25/1974,2853,504.22,Female,129.46,86
6527,"Lind, Cullen C",7/10/1971,2288,247.91,Female,828.34,15
6528,"Torphy, Barry V",9/3/1969,4643,462.95,Male,766.33,89
6529,"Hagenes, Kenyon R",1/7/1986,9643,208.65,Female,540.05,74
6530,"Leannon, Cortney H",2/4/1985,8113,198.66,Male,410.72,80
6531,"Wiegand, Lester B",10/9/1957,5137,838.22,Male,736.37,6
6532,"Kirlin, Cleora J",4/30/1980,4287,96.57,Female,768.45,70
6533,"Predovic, Abelardo N",11/2/1962,1971,402.11,Male,329.56,6
6534,"Littel, Osbaldo I",4/4/1994,2486,380.68,Female,504.90,94
6535,"Frami, Marian S",8/31/1975,3798,55.20,Male,106.68,89
6536,"Champlin, Junior F",8/31/1951,9760,74.43,Female,409.61,47
6537,"Gleichner, Hadley C",6/1/1966,7268,33.03,Female,117.85,69
6538,"Kerluke, Haley R",6/9/1988,7250,540.72,Female,232.66,84
6539,"Jerde, Lamont K",1/23/1953,4137,70.87,Male,52.13,18
6540,"Beahan, Zella A",11/23/1981,2473,194.37,Female,594.98,65
6541,"Hermiston, Kieran U",7/6/1967,9703,94.55,Female,327.87,75
6542,"Fadel, Godfrey F",6/4/1998,8641,797.71,Male,59.05,37
6543,"Koss, Penelope U",3/2/1964,6051,426.71,Female,520.10,16
6544,"McClure, Wilfredo X",10/15/1997,7138,311.30,Female,121.03,15
6545,"Fahey, Hilton I",12/18/1999,3793,902.13,Male,662.27,2
6546,"Hayes, Theo S",12/12/1959,4340,335.85,Female,135.96,54
6547,"Heidenreich, Heath B",5/1/1989,8615,640.06,Male,479.31,55
6548,"Romaguera, Raphael Y",12/10/1963,0389,108.31,Female,370.08,6
6549,"Howell, Armand E",1/28/1976,7111,433.58,Female,830.29,45
6550,"Zboncak, Roger N",10/24/1985,3520,232.16,Male,948.45,23
6551,"Berge, Joanny V",3/29/1951,6348,817.23,Female,875.56,22
6552,"Lakin, Kaelyn Y",8/25/1976,0970,75.71,Female,199.48,56
6553,"Oberbrunner, Creola B",1/6/1968,7997,513.62,Female,934.10,19
6554,"Gerhold, Solon F",6/9/1968,4817,797.33,Male,542.56,56
6555,"Schowalter, Rosina E",7/17/1954,9812,346.84,Female,435.69,57
6556,"Cassin, Ona B",8/6/1988,0288,213.85,Male,874.23,66
6557,"Abbott, Fatima J",3/15/1955,2198,372.47,Female,131.95,7
6558,"Douglas, Ned Q",3/25/1961,5229,644.93,Female,655.22,14
6559,"Mosciski, Howell F",7/29/1971,6581,647.62,Male,678.19,54
6560,"Reichel, Natasha H",11/18/1984,3508,475.42,Female,601.15,17
6561,"O'Conner, Johanna Q",1/26/1961,7186,785.20,Female,251.66,5
6562,"Berge, Ramiro O",12/12/1999,0280,225.64,Female,468.94,50
6563,"Bruen, Grayson K",5/14/1984,2268,104.71,Female,224.09,19
6564,"Yost, Pete O",11/19/1990,1595,523.98,Male,969.01,82
6565,"Fisher, Stephon R",11/25/1990,1780,63.38,Female,90.85,29
6566,"Schmeler, Darrick J",3/13/1981,9030,129.01,Female,166.32,82
6567,"Ernser, Erwin A",2/15/1958,8040,185.18,Male,863.02,77
6568,"Barton, Lilliana W",11/30/1993,9966,573.16,Female,703.36,27
6569,"Goyette, Sammie L",11/30/1995,8263,33.63,Female,73.75,21
6570,"Satterfield, Elmira C",11/19/1960,6962,366.34,Female,650.36,19
6571,"Jakubowski, Josie W",11/3/1992,1533,241.30,Female,965.96,83
6572,"Heathcote, Mekhi X",2/16/1988,1508,149.50,Female,821.32,45
6573,"Jerde, Lindsay G",7/17/1981,6358,539.34,Female,107.05,66
6574,"Ernser, Joshuah K",1/12/1970,5531,427.01,Female,174.79,37
6575,"Blanda, Gerardo G",4/1/1981,3589,219.24,Female,736.64,61
6576,"Ward, Aiyana J",9/17/1977,2261,641.08,Male,355.94,32
6577,"Huels, Rusty S",12/4/1991,1409,853.00,Male,990.66,7
6578,"Pfeffer, Margaret I",3/1/1977,7917,48.16,Male,349.69,40
6579,"Ziemann, Eva Z",1/5/1995,2571,856.40,Female,981.16,19
6580,"Collier, Benny X",11/22/1985,5851,192.87,Female,455.32,36
6581,"Brown, Branson S",3/8/1957,0104,773.94,Female,596.62,76
6582,"Wunsch, Abigail Q",7/10/1968,4667,449.50,Male,753.15,26
6583,"Spencer, Monty W",7/6/1969,5217,325.31,Female,197.14,87
6584,"Balistreri, Mabelle J",2/2/1981,8297,351.35,Male,646.76,64
6585,"Leffler, Stefanie L",8/4/1983,4955,354.49,Male,951.68,20
6586,"Rowe, Pete R",9/4/1963,9660,924.99,Male,201.33,78
6587,"Robel, Vicenta X",9/23/1962,9243,884.03,Male,272.71,32
6588,"Schroeder, Rosie S",4/23/1977,5038,210.89,Female,383.11,87
6589,"Torphy, Maya N",8/20/1968,3269,614.77,Female,21.02,76
6590,"Ward, Cyril Z",4/27/1956,5024,748.51,Female,724.52,69
6591,"Lowe, Hulda A",8/6/1966,2452,830.32,Male,949.45,82
6592,"Ratke, Rasheed U",3/27/1963,4283,543.37,Female,545.15,96
6593,"Keebler, Carlos H",4/26/1987,1422,530.84,Male,753.91,91
6594,"Steuber, Brionna R",12/4/1987,6477,447.62,Male,830.16,35
6595,"Schmitt, Gillian Q",1/4/1951,9610,48.78,Male,824.84,83
6596,"Rogahn, Mabel T",8/22/1982,3599,564.48,Female,717.84,67
6597,"Wyman, Elenor J",8/1/1966,7276,627.75,Female,678.53,34
6598,"Stehr, Sophie Q",10/25/1992,0265,293.02,Female,437.61,74
6599,"Hessel, Mina R",8/3/1961,1212,276.51,Male,503.02,34
6600,"Schinner, Alysha E",3/3/1950,3713,494.82,Female,123.31,13
6601,"Pollich, Harry G",12/18/1956,7403,498.12,Female,266.67,55
6602,"Wiegand, Darrion D",12/17/1995,2031,248.10,Male,251.58,19
6603,"Marvin, Kyler S",12/10/1996,7351,800.78,Female,497.30,36
6604,"Dicki, Barney N",10/2/1993,5025,683.61,Male,561.60,16
6605,"Boyer, Colten D",10/3/1955,6653,677.98,Female,695.93,30
6606,"Oberbrunner, Sally V",1/5/1990,2736,654.20,Male,18.66,74
6607,"Johnston, Kyra P",8/6/1951,0251,746.47,Male,998.25,31
6608,"Lubowitz, Darren F",1/1/1981,5371,153.36,Female,207.01,52
6609,"Mueller, Mae L",7/5/1983,9366,431.04,Female,635.65,9
6610,"Pouros, Ima G",5/11/1953,4438,16.34,Female,236.37,31
6611,"Gleichner, Anissa Y",1/12/1959,7877,865.11,Female,384.50,26
6612,"Johnson, Dale U",5/4/1992,3879,22.11,Male,12.70,58
6613,"Braun, Charity T",3/9/1963,1065,208.65,Male,262.10,92
6614,"Torp, Marques Y",4/19/1965,3790,118.53,Female,431.98,22
6615,"Boehm, Bridget K",1/4/1951,4779,6.18,Male,677.98,92
6616,"Kreiger, Kassandra L",5/15/1978,3752,544.26,Male,669.65,66
6617,"O'Reilly, Chelsea H",10/28/1957,9535,471.45,Male,204.35,90
6618,"Krajcik, Markus D",7/23/1978,5208,853.47,Female,222.67,48
6619,"Volkman, Jamarcus E",2/5/1955,3035,714.87,Male,151.47,77
6620,"Collins, Rhett G",7/19/1970,1762,176.78,Female,352.74,7
6621,"Brown, Maybelle W",5/1/1975,8948,916.77,Male,373.38,9
6622,"Casper, Lily E",3/25/1980,0278,970.83,Male,945.94,41
6623,"Larkin, Fatima Y",8/10/1967,7898,11.95,Male,295.88,5
6624,"Wolff, Johnathon P",7/23/1959,1973,652.71,Male,741.80,17
6625,"Doyle, Aliyah N",12/17/1964,0449,38.68,Male,120.97,90
6626,"Wiegand, Graciela R",8/17/1975,6640,80.75,Male,364.65,49
6627,"Huels, Nash P",2/25/1997,7072,585.15,Female,919.02,9
6628,"Lind, Lon E",7/5/1990,9045,949.39,Male,580.30,19
6629,"O'Hara, Dillon M",2/23/1983,5457,691.24,Male,661.75,2
6630,"Wilkinson, Jett V",1/31/1988,7876,500.62,Female,529.25,63
6631,"Veum, Louvenia E",9/16/1959,5683,269.98,Female,178.51,23
6632,"Dickens, Diamond S",11/4/1998,8492,963.25,Male,272.81,31
6633,"Hayes, Jaycee C",9/17/1957,2147,988.29,Female,285.67,67
6634,"Harvey, Arnulfo T",4/7/1970,5496,511.40,Female,564.99,50
6635,"Parker, Reba D",12/30/1999,1796,320.17,Male,7.58,55
6636,"Schuppe, Karolann E",6/30/1994,6062,291.04,Male,201.17,29
6637,"Purdy, Nannie J",4/26/1990,9726,320.31,Male,339.83,4
6638,"Tromp, Jessika V",7/26/1998,9709,202.20,Female,817.40,53
6639,"Hand, Kasey Q",11/28/1982,4447,931.00,Female,706.67,36
6640,"Franecki, Jaycee W",10/9/1973,7320,235.98,Female,917.87,27
6641,"Gusikowski, Lindsay R",7/27/1960,3756,39.61,Male,6.04,31
6642,"Jacobs, Trisha W",9/21/1968,3804,790.15,Male,808.78,99
6643,"O'Hara, Caitlyn J",6/5/1954,7161,786.00,Female,765.09,46
6644,"Bauch, Astrid A",5/16/1975,9387,704.44,Male,381.22,5
6645,"Gottlieb, Chauncey R",7/16/1951,9012,392.85,Female,642.04,18
6646,"Mante, Carissa Z",5/11/1966,4842,308.01,Female,174.65,7
6647,"Jakubowski, Lucious S",1/10/1958,1223,809.45,Female,756.70,21
6648,"Ondricka, Shannon O",1/28/1969,9166,1.30,Male,502.84,96
6649,"Goyette, Jodie F",6/28/1959,9168,911.81,Female,286.06,51
6650,"Bernhard, Kyleigh Q",3/20/1973,5967,595.54,Male,429.94,66
6651,"Adams, Josefina Z",1/29/1960,9245,394.16,Male,356.76,30
6652,"Skiles, Michael G",4/28/1965,7852,442.82,Female,556.30,80
6653,"Gaylord, Carmelo C",8/20/1986,8881,720.33,Female,111.09,58
6654,"Torp, Kody V",3/14/1997,5375,725.31,Female,472.05,37
6655,"Purdy, Carmen C",2/25/1978,1140,445.95,Female,713.03,6
6656,"Bergnaum, Garrison J",7/20/1999,1278,246.75,Female,586.10,1
6657,"Erdman, Francisco C",12/27/1989,2249,288.45,Female,900.25,44
6658,"Keebler, Constantin N",11/9/1965,7690,888.06,Female,993.27,24
6659,"Weissnat, Rebeka E",6/23/1999,1112,143.32,Female,955.14,53
6660,"Morissette, Tabitha G",1/25/1956,0171,238.46,Male,571.89,70
6661,"Daniel, Josue Z",5/2/1979,9293,739.38,Male,59.43,4
6662,"Wilderman, Magnus N",11/28/1981,6263,962.91,Female,366.29,22
6663,"Gerhold, Irving G",3/28/1962,8411,144.26,Female,655.35,58
6664,"Wisoky, Dillon O",12/14/1955,7506,943.25,Female,940.27,66
6665,"Reynolds, Peter F",2/14/1951,3573,652.07,Female,568.21,66
6666,"Frami, Justice C",6/21/1992,7251,852.44,Male,445.75,87
6667,"Schmitt, Elvis W",1/9/1990,3362,675.81,Female,509.53,18
6668,"Herzog, Leland R",6/11/1995,4723,28.66,Female,914.73,70
6669,"Carter, Chance G",6/21/1976,1301,781.65,Female,622.86,85
6670,"Lind, Karlee S",11/1/1980,0497,940.30,Female,29.87,4
6671,"Will, Earnest V",8/12/1975,8819,959.05,Male,958.24,28
6672,"Moen, Marcelino B",1/21/1967,5238,517.20,Female,467.85,6
6673,"Murazik, Rick E",12/26/1999,6765,129.92,Male,582.23,77
6674,"Kerluke, Emerson X",6/27/1979,8965,651.03,Male,199.79,54
6675,"Hackett, Tod Y",12/31/1964,2531,312.97,Female,702.46,42
6676,"Jones, Timmothy J",3/12/1996,1533,749.41,Female,222.99,90
6677,"Tromp, Deven M",5/22/1999,1117,391.45,Female,815.65,36
6678,"Bednar, Ubaldo A",9/25/1959,0668,681.71,Male,265.03,41
6679,"Kiehn, Elinor A",7/10/1976,3128,813.64,Female,270.06,36
6680,"Witting, Hudson X",1/8/1959,7460,715.74,Male,765.16,32
6681,"Bernhard, Julio E",2/2/1955,5704,369.00,Female,605.78,11
6682,"Rutherford, Douglas J",2/27/1985,3179,951.70,Male,325.02,42
6683,"Sipes, German P",8/1/1981,7382,873.89,Male,304.02,43
6684,"Stoltenberg, Zachariah O",4/14/1986,3743,212.08,Female,847.04,81
6685,"Beer, Amelia A",9/11/1988,3932,582.95,Female,404.68,82
6686,"White, Hollis Q",11/23/1989,0034,874.88,Male,30.49,3
6687,"Baumbach, Aron Z",12/12/1993,4190,816.66,Female,707.84,42
6688,"O'Reilly, Connie S",8/13/1966,0360,641.80,Male,827.68,47
6689,"Pouros, Ervin T",8/17/1996,6906,530.26,Male,813.33,81
6690,"Leffler, Jordon D",7/10/1955,3270,926.18,Female,727.36,38
6691,"Ernser, Abdullah I",9/15/1993,3803,453.90,Female,76.30,2
6692,"Weber, Talia F",1/7/1957,0196,216.51,Female,361.90,90
6693,"Hettinger, Esteban B",5/4/1988,5119,517.17,Female,985.78,31
6694,"Bogan, Coty Q",10/10/1991,4077,735.70,Male,394.56,7
6695,"Ledner, Garnet S",4/8/1974,5235,648.74,Female,12.56,89
6696,"Hackett, Llewellyn C",7/2/1972,3908,275.65,Female,569.64,82
6697,"Quigley, Brennan J",10/26/1955,5031,935.13,Male,59.35,66
6698,"Turner, Luna X",2/25/1980,8217,327.74,Male,370.81,71
6699,"Bergnaum, Aiyana E",12/25/1958,7240,974.37,Female,982.92,19
6700,"Leuschke, Marisol M",11/6/1965,6275,566.30,Female,923.65,62
6701,"Frami, Alexandria U",1/20/1962,3702,644.56,Male,78.67,65
6702,"Adams, Luciano B",8/31/1974,6355,240.10,Female,268.28,70
6703,"Herman, Sharon R",1/16/1969,5324,116.85,Male,575.31,63
6704,"Lowe, Clementina X",7/29/1967,1920,820.84,Male,275.95,3
6705,"Littel, Jeanette X",5/28/1966,0740,507.20,Male,889.29,93
6706,"Haley, Zoe Q",12/20/1997,3693,999.81,Female,142.91,30
6707,"Frami, Porter B",2/19/1973,7037,251.72,Female,615.07,21
6708,"Leannon, Darwin H",8/25/1965,1513,415.08,Male,221.84,19
6709,"Thompson, Walter N",11/22/1951,3624,731.71,Male,268.22,27
6710,"Ortiz, Aniya I",10/11/1991,7906,295.93,Male,590.13,14
6711,"Hintz, Harmon E",8/21/1982,8771,225.40,Female,113.41,36
6712,"Lubowitz, Elmo I",4/21/1977,4309,776.22,Female,626.54,58
6713,"Johns, Wilhelm M",11/13/1991,3710,214.26,Female,874.66,4
6714,"Zieme, Juston V",8/10/1970,5237,708.09,Female,982.84,42
6715,"Johns, Glenna G",3/30/1974,7516,101.12,Male,974.07,28
6716,"Reynolds, Russ L",11/12/1959,2752,423.58,Male,319.49,39
6717,"Wisozk, Domenico U",11/28/1959,4278,712.28,Female,870.16,89
6718,"Grant, Jensen L",8/18/1993,0001,562.36,Female,880.16,92
6719,"Bechtelar, Alessandra E",8/17/1961,9977,85.40,Female,703.39,6
6720,"Bauch, Julien V",2/17/1957,1449,731.86,Female,319.22,14
6721,"Zemlak, Jazmyne B",5/21/1985,3979,670.33,Female,612.84,55
6722,"Hilpert, Nayeli L",5/29/1950,6566,493.24,Female,727.28,75
6723,"Lind, Dallin O",6/30/1964,3420,824.75,Male,325.62,45
6724,"Anderson, Mikel F",3/25/1999,7419,246.39,Female,333.80,24
6725,"Jacobs, Hardy X",5/4/1978,4418,898.52,Female,180.70,23
6726,"Jones, Woodrow S",7/7/1952,3665,361.78,Female,223.43,36
6727,"Stracke, Vickie F",1/28/1996,6839,121.12,Male,72.33,70
6728,"Cassin, Tressa S",3/9/1951,2263,864.16,Male,428.28,78
6729,"Braun, Wava H",11/12/1993,4093,852.97,Male,283.28,33
6730,"Kshlerin, Providenci P",11/22/1971,8676,536.52,Male,440.70,11
6731,"Buckridge, Nikki G",9/17/1983,1584,697.47,Female,4.55,37
6732,"Toy, Kevon F",5/2/1966,2545,89.93,Female,873.54,72
6733,"Schimmel, Lela O",8/16/1969,4342,927.56,Male,814.99,3
6734,"Krajcik, Luz S",9/29/1975,9850,43.72,Female,420.54,87
6735,"Franecki, Kaden X",10/31/1985,3066,716.25,Female,640.91,62
6736,"Altenwerth, Heather P",4/18/1987,1125,94.39,Male,604.57,76
